date,regime,rho,target_skewness,fitted_skewness,skewness_error,feasible
2012-01-04,Unconstrained,-0.08796013110628266,-1.7629999999999995,-1.762999999962292,3.770739276376389e-11,True
2012-01-05,Unconstrained,-0.08921155210467466,-1.7760000000000005,-1.7759999999881557,1.184474740512087e-11,True
2012-01-06,Unconstrained,-0.09487552359674079,-1.8290000000000006,-1.8289999999972384,2.7622348852673895e-12,True
2012-01-09,Unconstrained,-0.10362975088904279,-1.9069999999999994,-1.9069999999831695,1.6829870830292748e-11,True
2012-01-10,Unconstrained,-0.10258430231623412,-1.8989999999999996,-1.8989999999923735,7.6261219561502e-12,True
2012-01-11,Unconstrained,-0.11633633017828032,-2.0200000000000005,-2.019999999971962,2.8038460442303403e-11,True
2012-01-12,Unconstrained,-0.12245132010727912,-2.0780000000000003,-2.0779999999844656,1.553468464976504e-11,True
2012-01-13,Unconstrained,-0.13595594636335373,-2.192,-2.1919999999700663,2.993383318994347e-11,True
2012-01-17,Unconstrained,-0.18404659027984724,-2.5629999999999997,-2.562999999991777,8.22275580958376e-12,True
2012-01-18,Unconstrained,-0.24856683667385837,-3.0780000000000003,-3.077999999908153,9.184741855960965e-11,True
2012-01-19,Unconstrained,-0.22824489374171608,-2.9599999999999995,-2.9599999999999977,1.7763568394002505e-15,True
2012-01-20,Unconstrained,-0.2184481329321483,-2.924000000000001,-2.923999999999991,9.769962616701378e-15,True
2012-01-23,Unconstrained,-0.1782263051583305,-2.5829999999999997,-2.5829999999988105,1.1892709039784677e-12,True
2012-01-24,Unconstrained,-0.19725364811445142,-2.7379999999999995,-2.7379999999996345,3.6504133049675147e-13,True
2012-01-25,Unconstrained,-0.17054472447358282,-2.522,-2.5219999999989855,1.014299755297543e-12,True
2012-01-26,Unconstrained,-0.14527837969997232,-2.2959999999999994,-2.2959999999987857,1.2136958105202211e-12,True
2012-01-27,Unconstrained,-0.12915908162404466,-2.15,-2.1499999999997406,2.5934809855243657e-13,True
2012-01-30,Unconstrained,-0.1351776709208502,-2.1989999999999994,-2.1989999999957694,4.2299497238218464e-12,True
2012-01-31,Unconstrained,-0.13487594923675153,-2.1959999999999993,-2.195999999995452,4.547473508864641e-12,True
2012-02-01,Unconstrained,-0.12797152501350487,-2.1390000000000002,-2.1389999999997684,2.318145675417327e-13,True
2012-02-02,Unconstrained,-0.13712301101099175,-2.2260000000000004,-2.225999999999922,7.860379014346108e-14,True
2012-02-03,Unconstrained,-0.13540731592126415,-2.214,-2.213999999999999,8.881784197001252e-16,True
2012-02-06,Unconstrained,-0.1519725277782641,-2.3629999999999995,-2.36299999999978,2.1938006966593093e-13,True
2012-02-07,Unconstrained,-0.145186484990449,-2.3019999999999996,-2.301999999999935,6.439293542825908e-14,True
2012-02-08,Unconstrained,-0.1650747055787294,-2.4760000000000004,-2.4759999999991744,8.260059303211165e-13,True
2012-02-09,Unconstrained,-0.18582001127754194,-2.6480000000000006,-2.6479999999992465,7.540634783254063e-13,True
2012-02-10,Unconstrained,-0.2316739040944602,-2.9590000000000005,-2.9589999999999996,8.881784197001252e-16,True
2012-02-13,Unconstrained,-0.20383505866277818,-2.789,-2.7889999999997896,2.1049828546892968e-13,True
2012-02-14,Unconstrained,-0.23176589088641605,-2.996000000000001,-2.9960000000000004,4.440892098500626e-16,True
2012-02-15,Unconstrained,-0.2234464420862936,-2.8879999999999995,-2.887999999999982,1.7319479184152442e-14,True
2012-02-16,Unconstrained,-0.23491365827362473,-3.028999999999999,-3.0290000000000004,-1.3322676295501878e-15,True
2012-02-17,Unconstrained,-0.22073594416702938,-2.9539999999999993,-2.953999999999998,1.3322676295501878e-15,True
2012-02-21,Unconstrained,-0.20861542972098374,-2.846000000000001,-2.845999999999955,4.618527782440651e-14,True
2012-02-22,Unconstrained,-0.19943063283122972,-2.7700000000000005,-2.7699999999998384,1.6209256159527285e-13,True
2012-02-23,Unconstrained,-0.1978525153417735,-2.781,-2.7809999999999664,3.375077994860476e-14,True
2012-02-24,Unconstrained,-0.20960197948172238,-2.872,-2.8719999999999777,2.220446049250313e-14,True
2012-02-27,Unconstrained,-0.19085441917060264,-2.6980000000000004,-2.6979999999996727,3.277378368693462e-13,True
2012-02-28,Unconstrained,-0.17495058225956475,-2.5650000000000004,-2.5649999999994457,5.546674231027282e-13,True
2012-02-29,Unconstrained,-0.1635011945420384,-2.4590000000000005,-2.45899999999871,1.290523243824282e-12,True
2012-03-01,Unconstrained,-0.1966388995444428,-2.7629999999999995,-2.762999999999933,6.661338147750939e-14,True
2012-03-02,Unconstrained,-0.16892884847042602,-2.5200000000000005,-2.5199999999998512,1.4921397450962104e-13,True
2012-03-05,Unconstrained,-0.18179639522282928,-2.623,-2.622999999999523,4.773959005888173e-13,True
2012-03-06,Unconstrained,-0.19128790899823495,-2.6489999999999996,-2.648999999997556,2.4433788325950445e-12,True
2012-03-07,Unconstrained,-0.18123303506205385,-2.6019999999999994,-2.60199999999848,1.5192291868970642e-12,True
2012-03-08,Unconstrained,-0.16842769729424606,-2.508,-2.507999999999445,5.551115123125783e-13,True
2012-03-09,Unconstrained,-0.16405010918311402,-2.478,-2.477999999999941,5.906386491005833e-14,True
2012-03-12,Unconstrained,-0.34061987008951994,-3.925,-3.9249999999896614,1.0338396805309458e-11,True
2012-03-13,Unconstrained,-0.1426950834678463,-2.289,-2.289000000000002,-1.7763568394002505e-15,True
2012-03-14,Unconstrained,-0.10176570285557451,-1.8819999999999992,-1.882000000002492,-2.4926727348884015e-12,True
2012-03-15,Unconstrained,-0.30116666829336985,-3.650999999999999,-3.6509999999999994,-4.440892098500626e-16,True
2012-03-16,Unconstrained,-0.3222940703942069,-3.843000000000001,-3.84299999999975,2.509104035652854e-13,True
2012-03-19,Unconstrained,-0.20659455657625278,-2.8849999999999993,-2.8849999999999985,8.881784197001252e-16,True
2012-03-20,Unconstrained,-0.1981533132519927,-2.802000000000001,-2.802,8.881784197001252e-16,True
2012-03-21,Unconstrained,-0.16053288624296014,-2.4599999999999995,-2.459999999999996,3.552713678800501e-15,True
2012-03-22,Unconstrained,-0.12515769030472335,-2.117,-2.1170000000000377,-3.774758283725532e-14,True
2012-03-23,Unconstrained,-0.14361747259862837,-2.2980000000000005,-2.2980000000000076,-7.105427357601002e-15,True
2012-03-26,Unconstrained,-0.09483155675515566,-1.8019999999999996,-1.8020000000174905,-1.7490897619154566e-11,True
2012-03-27,Unconstrained,-0.12474840210251074,-2.1129999999999995,-2.1130000000000453,-4.574118861455645e-14,True
2012-03-28,Unconstrained,-0.1296464581803292,-2.161,-2.1610000000000205,-2.042810365310288e-14,True
2012-03-29,Unconstrained,-0.13046212149693182,-2.1689999999999996,-2.1690000000000196,-1.9984014443252818e-14,True
2012-03-30,Unconstrained,-0.16469201155629828,-2.497,-2.496999999999999,8.881784197001252e-16,True
2012-04-02,Unconstrained,-0.1453447978560416,-2.3129999999999997,-2.3129999999999957,3.9968028886505635e-15,True
2012-04-03,Unconstrained,-0.1528002809897935,-2.3840000000000003,-2.3840000000000012,-8.881784197001252e-16,True
2012-04-04,Unconstrained,-0.12334564634381343,-2.1,-2.100000000000002,-1.7763568394002505e-15,True
2012-04-05,Unconstrained,-0.11930562014074654,-2.061,-2.061000000000009,-8.881784197001252e-15,True
2012-04-09,Unconstrained,-0.10290456542730103,-1.9049999999999998,-1.9050000000000007,-8.881784197001252e-16,True
2012-04-10,Unconstrained,-0.10556435509744379,-1.9269999999999996,-1.9269999999950131,4.986455692801428e-12,True
2012-04-11,Unconstrained,-0.09631772303823244,-1.8430000000000006,-1.8429999999996844,3.161915174132446e-13,True
2012-04-12,Unconstrained,-0.11160510337156611,-1.9870000000000005,-1.9870000000000063,-5.773159728050814e-15,True
2012-04-13,Unconstrained,-0.09373818358753273,-1.8189999999999997,-1.818999999999999,6.661338147750939e-16,True
2012-04-16,Unconstrained,-0.07769599059006682,-1.6670000000000003,-1.667000000000007,-6.661338147750939e-15,True
2012-04-17,Unconstrained,-0.13272109720258282,-2.183,-2.18299999999968,3.197442310920451e-13,True
2012-04-18,Unconstrained,-0.10767585639784558,-1.95,-1.9500000006120535,-6.12053518977973e-10,True
2012-04-19,Unconstrained,-0.08783898081053029,-1.7599999999999993,-1.760000000000052,-5.262457136723242e-14,True
2012-04-20,Unconstrained,-0.09285645086034772,-1.8049999999999997,-1.8050000000002588,-2.5912605394751154e-13,True
2012-04-23,Unconstrained,-0.08334839853913333,-1.7189999999999999,-1.719000000000009,-9.103828801926284e-15,True
2012-04-24,Unconstrained,-0.09578450618639192,-1.8359999999999999,-1.8360000000000216,-2.1760371282653068e-14,True
2012-04-25,Unconstrained,-0.1394456867273676,-2.253,-2.252999999999999,1.3322676295501878e-15,True
2012-04-26,Unconstrained,-0.12366225395527725,-2.103,-2.1030000000000095,-9.325873406851315e-15,True
2012-04-27,Unconstrained,-0.11392517507378448,-2.008,-2.0080000000000684,-6.838973831690964e-14,True
2012-04-30,Unconstrained,-0.11119839888997016,-1.9829999999999999,-1.9830000000000072,-7.327471962526033e-15,True
2012-05-01,Unconstrained,-0.11488965333425288,-2.0180000000000007,-2.0180000000000202,-1.9539925233402755e-14,True
2012-05-02,Unconstrained,-0.11237585976360485,-1.9939999999999998,-1.9940000000000155,-1.5765166949677223e-14,True
2012-05-03,Unconstrained,-0.07392131516134577,-1.6180000000000008,-1.6180000000043635,-4.362732397567015e-12,True
2012-05-04,Unconstrained,-0.0691957781465205,-1.5829999999999997,-1.583000000000387,-3.872457909892546e-13,True
2012-05-07,Unconstrained,-0.07807777445668614,-1.6680000000000006,-1.6680000000000952,-9.459100169806334e-14,True
2012-05-08,Unconstrained,-0.08373415503533829,-1.7230000000000003,-1.7230000000000145,-1.4210854715202004e-14,True
2012-05-09,Unconstrained,-0.06054121110957253,-1.5049999999999997,-1.5050000000001513,-1.5165646516379638e-13,True
2012-05-10,Unconstrained,-0.062097684452141776,-1.511,-1.511000000002668,-2.668087972779176e-12,True
2012-05-11,Unconstrained,-0.05705958776137426,-1.4700000000000002,-1.4700000000006406,-6.403766406037903e-13,True
2012-05-14,Unconstrained,-0.10532293109648737,-1.9180000000000006,-1.9179999999467596,5.324096719050431e-11,True
2012-05-15,Unconstrained,-0.11528386947759903,-2.0040000000000004,-2.003999999927933,7.206724106367801e-11,True
2012-05-16,Unconstrained,-0.0974804678151075,-1.847,-1.8469999999365023,6.349765158120135e-11,True
2012-05-17,Unconstrained,-0.11224314359436015,-1.9540000000000006,-1.953999999678327,3.216735766642387e-10,True
2012-05-18,Unconstrained,-0.10989557205167551,-1.9280000000000002,-1.927999999596964,4.0303604897928835e-10,True
2012-05-21,Unconstrained,-0.10977767578117635,-1.9560000000000002,-1.9559999999311435,6.885669812106698e-11,True
2012-05-22,Unconstrained,-0.10727752429890366,-1.9310000000000003,-1.930999999899875,1.0012524143121482e-10,True
2012-05-23,Unconstrained,-0.10958363642901711,-1.9519999999999995,-1.9519999999082531,9.174638826436876e-11,True
2012-05-24,Unconstrained,-0.12181207920852027,-2.064,-2.0639999999478786,5.21214182924723e-11,True
2012-05-25,Unconstrained,-0.11902089206801501,-2.0379999999999994,-2.0379999999379024,6.209699421333426e-11,True
2012-05-29,Unconstrained,-0.14161060367290365,-2.239,-2.2389999999682915,3.170841367250432e-11,True
2012-05-30,Unconstrained,-0.09973633062506164,-1.8540000000000005,-1.8539999997249177,2.7508284539123906e-10,True
2012-05-31,Unconstrained,-0.1090120555676485,-1.9319999999999993,-1.9319999997271091,2.728901549176044e-10,True
2012-06-01,Unconstrained,-0.07552738983761588,-1.6349999999999993,-1.6349999994692348,5.307645434271535e-10,True
2012-06-04,Unconstrained,-0.07887137700592665,-1.6659999999999997,-1.6659999995177583,4.822413579574913e-10,True
2012-06-05,Unconstrained,-0.0827226696680454,-1.7069999999999994,-1.7069999997186691,2.8133029239540974e-10,True
2012-06-06,Unconstrained,-0.1110569293029856,-1.9659999999999997,-1.965999999919249,8.075073942848121e-11,True
2012-06-07,Unconstrained,-0.1147122306951402,-2.0010000000000003,-2.0009999999431805,5.681988213268596e-11,True
2012-06-08,Unconstrained,-0.13835885783889817,-2.2090000000000005,-2.208999999961152,3.884847998847363e-11,True
2012-06-11,Unconstrained,-0.10796142265358784,-1.9280000000000002,-1.927999999788712,2.1128809812864802e-10,True
2012-06-12,Unconstrained,-0.13638964679564497,-2.1819999999999995,-2.1819999999264175,7.358202935847657e-11,True
2012-06-13,Unconstrained,-0.12213560466718944,-2.0370000000000004,-2.036999999734664,2.653361974580548e-10,True
2012-06-14,Unconstrained,-0.059685673845659655,-1.5049999999999997,-1.5050000000000003,-6.661338147750939e-16,True
2012-06-15,Unconstrained,-0.18675201961537288,-2.6079999999999997,-2.6079999999959917,4.007905118896815e-12,True
2012-06-18,Unconstrained,-0.12580718063247265,-2.12,-2.1199999999999664,3.375077994860476e-14,True
2012-06-19,Unconstrained,-0.14655136386847686,-2.309,-2.30899999999917,8.30002733209767e-13,True
2012-06-20,Unconstrained,-0.13460809601094834,-2.2060000000000004,-2.206000000787634,-7.876335139656021e-10,True
2012-06-21,Unconstrained,-0.09599882530430132,-1.8400000000000005,-1.8399999999996033,3.97237798210881e-13,True
2012-06-22,Unconstrained,-0.0754115805725157,-1.6370000000000005,-1.6370000000013147,-1.3142820165512603e-12,True
2012-06-25,Unconstrained,-0.0733863202023718,-1.6290000000000007,-1.6289999999999996,1.1102230246251565e-15,True
2012-06-26,Unconstrained,-0.057089103023109954,-1.4689999999999999,-1.4690000000010057,-1.0058620603103918e-12,True
2012-06-27,Unconstrained,-0.06922166781427866,-1.5849999999999995,-1.5850000000001354,-1.3589129821411916e-13,True
2012-06-28,Unconstrained,-0.08004981697941949,-1.6900000000000006,-1.6899999999999993,1.3322676295501878e-15,True
2012-06-29,Unconstrained,-0.10360827342998596,-1.9090000000000003,-1.9090000000000764,-7.616129948928574e-14,True
2012-07-02,Unconstrained,-0.10167303016928107,-1.889,-1.889000000000249,-2.489120021209601e-13,True
2012-07-03,Unconstrained,-0.09608515929947094,-1.8329999999999997,-1.8330000000007554,-7.556177905598815e-13,True
2012-07-05,Unconstrained,-0.09140299626506822,-1.7909999999999997,-1.7910000000002837,-2.8399504969911504e-13,True
2012-07-06,Unconstrained,-0.09707921663738636,-1.8450000000000002,-1.8450000000002558,-2.5557334026871104e-13,True
2012-07-09,Unconstrained,-0.10893448269475793,-1.9620000000000004,-1.962000000000001,-6.661338147750939e-16,True
2012-07-10,Unconstrained,-0.10598038602422247,-1.9340000000000004,-1.934,4.440892098500626e-16,True
2012-07-11,Unconstrained,-0.08495822623161338,-1.7299999999999998,-1.730000000000328,-3.2818192607919627e-13,True
2012-07-12,Unconstrained,-0.07282384632302309,-1.6129999999999995,-1.6130000000013194,-1.319833131674386e-12,True
2012-07-13,Unconstrained,-0.10413273995285936,-1.9129999999999996,-1.9130000000001652,-1.6564527527407336e-13,True
2012-07-16,Unconstrained,-0.06356483068719249,-1.5090000000000003,-1.5090000000303372,-3.03368441478824e-11,True
2012-07-17,Unconstrained,-0.08513474733132068,-1.722,-1.7220000000046358,-4.635847261624804e-12,True
2012-07-18,Unconstrained,-0.07921592175107858,-1.6590000000000003,-1.6590000000149372,-1.4936940573306856e-11,True
2012-07-19,Unconstrained,-0.05701922603999284,-1.4189999999999998,-1.4190000002966303,-2.9663049794237395e-10,True
2012-07-20,Unconstrained,-0.07842717452017715,-1.6519999999999997,-1.652000000014435,-1.443534181078121e-11,True
2012-07-23,Unconstrained,-0.11578716355000795,-2.0260000000000007,-2.0259999999999927,7.993605777301127e-15,True
2012-07-24,Unconstrained,-0.10405066363686209,-1.9129999999999996,-1.9129999999947718,5.227818178354937e-12,True
2012-07-25,Unconstrained,-0.09790266188333832,-1.8579999999999999,-1.8580000000000012,-1.3322676295501878e-15,True
2012-07-26,Unconstrained,-0.08136676335594127,-1.6920000000000002,-1.692000000001491,-1.4908074774666602e-12,True
2012-07-27,Unconstrained,-0.057330701348631746,-1.4400000000000006,-1.440000000093643,-9.36424271458236e-11,True
2012-07-30,Unconstrained,-0.060328404929870315,-1.486,-1.4860000000136315,-1.3631540340952597e-11,True
2012-07-31,Unconstrained,-0.050714368043945655,-1.3989999999999996,-1.3990000000126837,-1.2684076011737488e-11,True
2012-08-01,Unconstrained,-0.056723919178543865,-1.4590000000000003,-1.459000000005094,-5.093703236980218e-12,True
2012-08-02,Unconstrained,-0.05578747974902713,-1.4349999999999994,-1.4350000000432104,-4.321099034143572e-11,True
2012-08-03,Unconstrained,-0.11583705795586846,-2.025,-2.0250000000001895,-1.8962609260597674e-13,True
2012-08-06,Unconstrained,-0.06204051849308874,-1.4790000000000005,-1.479000000119761,-1.197604238001304e-10,True
2012-08-07,Unconstrained,-0.050172453876828595,-1.3549999999999998,-1.3550000003605231,-3.6052338892034186e-10,True
2012-08-08,Unconstrained,-0.06828578884129603,-1.536,-1.5360000001122023,-1.1220224749308727e-10,True
2012-08-09,Unconstrained,-0.11187395604002483,-1.9840000000000004,-1.984000000000649,-6.485922909860165e-13,True
2012-08-10,Unconstrained,-0.09314629271503574,-1.7890000000000001,-1.7890000000137418,-1.3741674464995413e-11,True
2012-08-13,Unconstrained,-0.13038761525267845,-2.1650000000000005,-2.1650000000003033,-3.028688411177427e-13,True
2012-08-14,Unconstrained,-0.1341560659179515,-2.2049999999999996,-2.2050000000000325,-3.2862601528904634e-14,True
2012-08-15,Unconstrained,-0.11269069366329419,-1.989,-1.9890000000012769,-1.27675647831893e-12,True
2012-08-16,Unconstrained,-0.13311866450243845,-2.194,-2.194000000000115,-1.1501910535116622e-13,True
2012-08-17,Unconstrained,-0.15167637924008295,-2.3790000000000004,-2.3790000000000084,-7.993605777301127e-15,True
2012-08-20,Unconstrained,-0.17287013611825328,-2.5840000000000005,-2.5840000000000014,-8.881784197001252e-16,True
2012-08-21,Unconstrained,-0.21947975151737345,-2.999000000000001,-2.9990000000000028,-1.7763568394002505e-15,True
